field_code,account_number,sign_condition,description
7237,1373,NONE,Andra finansiella anläggningstillgångar
7237,1374,NONE,Andra finansiella anläggningstillgångar
7237,1375,NONE,Andra finansiella anläggningstillgångar
7237,1376,NONE,Andra finansiella anläggningstillgångar
7237,1377,NONE,Andra finansiella anläggningstillgångar
7237,1378,NONE,Andra finansiella anläggningstillgångar
7237,1379,NONE,Andra finansiella anläggningstillgångar
7237,1380,NONE,Andra finansiella anläggningstillgångar
7237,1381,NONE,Andra finansiella anläggningstillgångar
7237,1382,NONE,Andra finansiella anläggningstillgångar
7237,1383,NONE,Andra finansiella anläggningstillgångar
7237,1384,NONE,Andra finansiella anläggningstillgångar
7237,1385,NONE,Andra finansiella anläggningstillgångar
7237,1386,NONE,Andra finansiella anläggningstillgångar
7237,1387,NONE,Andra finansiella anläggningstillgångar
7237,1388,NONE,Andra finansiella anläggningstillgångar
7237,1389,NONE,Andra finansiella anläggningstillgångar
7247,1400,NONE,Varulager
7247,1401,NONE,Varulager
7247,1402,NONE,Varulager
7247,1403,NONE,Varulager
7247,1404,NONE,Varulager
7247,1405,NONE,Varulager
7247,1406,NONE,Varulager
7247,1407,NONE,Varulager
7247,1408,NONE,Varulager
7247,1409,NONE,Varulager
7247,1410,NONE,Varulager
7247,1411,NONE,Varulager
7247,1412,NONE,Varulager
7247,1413,NONE,Varulager
7247,1414,NONE,Varulager
7247,1415,NONE,Varulager
7247,1416,NONE,Varulager
7247,1417,NONE,Varulager
7247,1418,NONE,Varulager
7247,1419,NONE,Varulager
7247,1420,NONE,Varulager
7247,1421,NONE,Varulager
7247,1422,NONE,Varulager
7247,1423,NONE,Varulager
7247,1424,NONE,Varulager
7247,1425,NONE,Varulager
7247,1426,NONE,Varulager
7247,1427,NONE,Varulager
7247,1428,NONE,Varulager
7247,1429,NONE,Varulager
7247,1430,NONE,Varulager
7247,1431,NONE,Varulager
7247,1432,NONE,Varulager
7247,1433,NONE,Varulager
7247,1434,NONE,Varulager
7247,1435,NONE,Varulager
7247,1436,NONE,Varulager
7247,1437,NONE,Varulager
7247,1438,NONE,Varulager
7247,1439,NONE,Varulager
7247,1440,NONE,Varulager
7247,1441,NONE,Varulager
7247,1442,NONE,Varulager
7247,1443,NONE,Varulager
7247,1444,NONE,Varulager
7247,1445,NONE,Varulager
7247,1446,NONE,Varulager
7247,1447,NONE,Varulager
7247,1448,NONE,Varulager
7247,1449,NONE,Varulager
7247,1450,NONE,Varulager
7247,1451,NONE,Varulager
7247,1452,NONE,Varulager
7247,1453,NONE,Varulager
7247,1454,NONE,Varulager
7247,1455,NONE,Varulager
7247,1456,NONE,Varulager
7247,1457,NONE,Varulager
7247,1458,NONE,Varulager
7247,1459,NONE,Varulager
7247,1460,NONE,Varulager
7247,1461,NONE,Varulager
7247,1462,NONE,Varulager
7247,1463,NONE,Varulager
7247,1464,NONE,Varulager
7247,1465,NONE,Varulager
7247,1466,NONE,Varulager
7247,1467,NONE,Varulager
7247,1468,NONE,Varulager
7247,1469,NONE,Varulager
7245,1470,NONE,Pågående arbeten för annans räkning
7245,1471,NONE,Pågående arbeten för annans räkning
7245,1472,NONE,Pågående arbeten för annans räkning
7245,1473,NONE,Pågående arbeten för annans räkning
7245,1474,NONE,Pågående arbeten för annans räkning
7245,1475,NONE,Pågående arbeten för annans räkning
7245,1476,NONE,Pågående arbeten för annans räkning
7245,1477,NONE,Pågående arbeten för annans räkning
7245,1478,NONE,Pågående arbeten för annans räkning
7245,1479,NONE,Pågående arbeten för annans räkning
7246,1480,NONE,Förskott till leverantör
7246,1481,NONE,Förskott till leverantör
7246,1482,NONE,Förskott till leverantör
7246,1483,NONE,Förskott till leverantör
7246,1484,NONE,Förskott till leverantör
7246,1485,NONE,Förskott till leverantör
7246,1486,NONE,Förskott till leverantör
7246,1487,NONE,Förskott till leverantör
7246,1488,NONE,Förskott till leverantör
7246,1489,NONE,Förskott till leverantör
7247,1490,NONE,Varulager
7247,1491,NONE,Varulager
7247,1492,NONE,Varulager
7247,1493,NONE,Varulager
7247,1494,NONE,Varulager
7247,1495,NONE,Varulager
7247,1496,NONE,Varulager
7247,1497,NONE,Varulager
7247,1498,NONE,Varulager
7247,1499,NONE,Varulager
7253,1500,NONE,Kundfordringar
7253,1501,NONE,Kundfordringar
7253,1502,NONE,Kundfordringar
7253,1503,NONE,Kundfordringar
7253,1504,NONE,Kundfordringar
7253,1505,NONE,Kundfordringar
7253,1506,NONE,Kundfordringar
7253,1507,NONE,Kundfordringar
7253,1508,NONE,Kundfordringar
7253,1509,NONE,Kundfordringar
7253,1510,NONE,Kundfordringar
7253,1511,NONE,Kundfordringar
7253,1512,NONE,Kundfordringar
7253,1513,NONE,Kundfordringar
7253,1514,NONE,Kundfordringar
7253,1515,NONE,Kundfordringar
7253,1516,NONE,Kundfordringar
7253,1517,NONE,Kundfordringar
7253,1518,NONE,Kundfordringar
7253,1519,NONE,Kundfordringar
7253,1520,NONE,Kundfordringar
7253,1521,NONE,Kundfordringar
7253,1522,NONE,Kundfordringar
7253,1523,NONE,Kundfordringar
7253,1524,NONE,Kundfordringar
7253,1525,NONE,Kundfordringar
7253,1526,NONE,Kundfordringar
7253,1527,NONE,Kundfordringar
7253,1528,NONE,Kundfordringar
7253,1529,NONE,Kundfordringar
7253,1530,NONE,Kundfordringar
7253,1531,NONE,Kundfordringar
7253,1532,NONE,Kundfordringar
7253,1533,NONE,Kundfordringar
7253,1534,NONE,Kundfordringar
7253,1535,NONE,Kundfordringar
7253,1536,NONE,Kundfordringar
7253,1537,NONE,Kundfordringar
7253,1538,NONE,Kundfordringar
7253,1539,NONE,Kundfordringar
7253,1540,NONE,Kundfordringar
7253,1541,NONE,Kundfordringar
7253,1542,NONE,Kundfordringar
7253,1543,NONE,Kundfordringar
7253,1544,NONE,Kundfordringar
7253,1545,NONE,Kundfordringar
7253,1546,NONE,Kundfordringar
7253,1547,NONE,Kundfordringar
7253,1548,NONE,Kundfordringar
7253,1549,NONE,Kundfordringar
7253,1550,NONE,Kundfordringar
7253,1551,NONE,Kundfordringar
7253,1552,NONE,Kundfordringar
7253,1553,NONE,Kundfordringar
7253,1554,NONE,Kundfordringar
7253,1555,NONE,Kundfordringar
7253,1556,NONE,Kundfordringar
7253,1557,NONE,Kundfordringar
7253,1558,NONE,Kundfordringar
7253,1559,NONE,Kundfordringar
7264,1560,NONE,Övriga fordringar
7264,1561,NONE,Övriga fordringar
7264,1562,NONE,Övriga fordringar
7264,1563,NONE,Övriga fordringar
7264,1564,NONE,Övriga fordringar
7264,1565,NONE,Övriga fordringar
7264,1566,NONE,Övriga fordringar
7264,1567,NONE,Övriga fordringar
7264,1568,NONE,Övriga fordringar
7264,1569,NONE,Övriga fordringar
7264,1570,NONE,Övriga fordringar
7264,1571,NONE,Övriga fordringar
7264,1572,NONE,Övriga fordringar
7264,1573,NONE,Övriga fordringar
7264,1574,NONE,Övriga fordringar
7264,1575,NONE,Övriga fordringar
7264,1576,NONE,Övriga fordringar
7264,1577,NONE,Övriga fordringar
7264,1578,NONE,Övriga fordringar
7264,1579,NONE,Övriga fordringar
7253,1580,NONE,Kundfordringar
7253,1581,NONE,Kundfordringar
7253,1582,NONE,Kundfordringar
7253,1583,NONE,Kundfordringar
7253,1584,NONE,Kundfordringar
7253,1585,NONE,Kundfordringar
7253,1586,NONE,Kundfordringar
7253,1587,NONE,Kundfordringar
7253,1588,NONE,Kundfordringar
7253,1589,NONE,Kundfordringar
7253,1590,NONE,Kundfordringar
7253,1591,NONE,Kundfordringar
7253,1592,NONE,Kundfordringar
7253,1593,NONE,Kundfordringar
7253,1594,NONE,Kundfordringar
7253,1595,NONE,Kundfordringar
7253,1596,NONE,Kundfordringar
7253,1597,NONE,Kundfordringar
7253,1598,NONE,Kundfordringar
7253,1599,NONE,Kundfordringar
7264,1600,NONE,Övriga fordringar
7264,1601,NONE,Övriga fordringar
7264,1602,NONE,Övriga fordringar
7264,1603,NONE,Övriga fordringar
7264,1604,NONE,Övriga fordringar
7264,1605,NONE,Övriga fordringar
7264,1606,NONE,Övriga fordringar
7264,1607,NONE,Övriga fordringar
7264,1608,NONE,Övriga fordringar
7264,1609,NONE,Övriga fordringar
7264,1610,NONE,Övriga fordringar
7264,1611,NONE,Övriga fordringar
7264,1612,NONE,Övriga fordringar
7264,1613,NONE,Övriga fordringar
7264,1614,NONE,Övriga fordringar
7264,1615,NONE,Övriga fordringar
7264,1616,NONE,Övriga fordringar
7264,1617,NONE,Övriga fordringar
7264,1618,NONE,Övriga fordringar
7264,1619,NONE,Övriga fordringar
7264,1620,NONE,Övriga fordringar
7264,1621,NONE,Övriga fordringar
7264,1622,NONE,Övriga fordringar
7264,1623,NONE,Övriga fordringar
7264,1624,NONE,Övriga fordringar
7264,1625,NONE,Övriga fordringar
7264,1626,NONE,Övriga fordringar
7264,1627,NONE,Övriga fordringar
7264,1628,NONE,Övriga fordringar
7264,1629,NONE,Övriga fordringar
7264,1630,NONE,Övriga fordringar
7264,1631,NONE,Övriga fordringar
7264,1632,NONE,Övriga fordringar
7264,1633,NONE,Övriga fordringar
7264,1634,NONE,Övriga fordringar
7264,1635,NONE,Övriga fordringar
7264,1636,NONE,Övriga fordringar
7264,1637,NONE,Övriga fordringar
7264,1638,NONE,Övriga fordringar
7264,1639,NONE,Övriga fordringar
7264,1640,NONE,Övriga fordringar
7264,1641,NONE,Övriga fordringar
7264,1642,NONE,Övriga fordringar
7264,1643,NONE,Övriga fordringar
7264,1644,NONE,Övriga fordringar
7264,1645,NONE,Övriga fordringar
7264,1646,NONE,Övriga fordringar
7264,1647,NONE,Övriga fordringar
7264,1648,NONE,Övriga fordringar
7264,1649,NONE,Övriga fordringar
7264,1650,NONE,Övriga fordringar
7264,1651,NONE,Övriga fordringar
7264,1652,NONE,Övriga fordringar
7264,1653,NONE,Övriga fordringar
7264,1654,NONE,Övriga fordringar
7264,1655,NONE,Övriga fordringar
7264,1656,NONE,Övriga fordringar
7264,1657,NONE,Övriga fordringar
7264,1658,NONE,Övriga fordringar
7264,1659,NONE,Övriga fordringar
7264,1660,NONE,Övriga fordringar
7264,1661,NONE,Övriga fordringar
7264,1662,NONE,Övriga fordringar
7264,1663,NONE,Övriga fordringar
7264,1664,NONE,Övriga fordringar
7264,1665,NONE,Övriga fordringar
7264,1666,NONE,Övriga fordringar
7264,1667,NONE,Övriga fordringar
7264,1668,NONE,Övriga fordringar
7264,1669,NONE,Övriga fordringar
7264,1670,NONE,Övriga fordringar
7264,1671,NONE,Övriga fordringar
7264,1672,NONE,Övriga fordringar
7264,1673,NONE,Övriga fordringar
7264,1674,NONE,Övriga fordringar
7264,1675,NONE,Övriga fordringar
7264,1676,NONE,Övriga fordringar
7264,1677,NONE,Övriga fordringar
7264,1678,NONE,Övriga fordringar
7264,1679,NONE,Övriga fordringar
7264,1680,NONE,Övriga fordringar
7264,1681,NONE,Övriga fordringar
7264,1682,NONE,Övriga fordringar
7264,1683,NONE,Övriga fordringar
7264,1684,NONE,Övriga fordringar
7264,1685,NONE,Övriga fordringar
7264,1686,NONE,Övriga fordringar
7264,1687,NONE,Övriga fordringar
7264,1688,NONE,Övriga fordringar
7264,1689,NONE,Övriga fordringar
7264,1690,NONE,Övriga fordringar
7264,1691,NONE,Övriga fordringar
7264,1692,NONE,Övriga fordringar
7264,1693,NONE,Övriga fordringar
7264,1694,NONE,Övriga fordringar
7264,1695,NONE,Övriga fordringar
7264,1696,NONE,Övriga fordringar
7264,1697,NONE,Övriga fordringar
7264,1698,NONE,Övriga fordringar
7264,1699,NONE,Övriga fordringar
7263,1700,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1701,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1702,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1703,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1704,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1705,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1706,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1707,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1708,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1709,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1710,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1711,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1712,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1713,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1714,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1715,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1716,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1717,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1718,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1719,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1720,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1721,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1722,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1723,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1724,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1725,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1726,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1727,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1728,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1729,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1730,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1731,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1732,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1733,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1734,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1735,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1736,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1737,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1738,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1739,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1740,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1741,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1742,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1743,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1744,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1745,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1746,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1747,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1748,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1749,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1750,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1751,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1752,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1753,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1754,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1755,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1756,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1757,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1758,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1759,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1760,NONE,Förutbetalda kostnader och upplupna intäkter
7263,1761,NONE,Förutbetalda kostnader och upplupna intäkter
